text_id,text_content,text_content_en
191,"你获得了医生的健康建议，这些话语就像是对现代生活方式的一次温和的判决书。'多运动，少熬夜，规律饮食'——每一条都是对你当前生活的无声控诉。你点头称是，心里却在计算着什么时候能够真正做到。也许健康的生活方式本身就是一种奢侈品，需要时间、金钱和意志力的三重支撑。","You receive health advice from the doctor, these words like a gentle verdict on modern lifestyle. 'Exercise more, stay up less, eat regularly'—each point a silent accusation against your current life. You nod in agreement while mentally calculating when you could actually achieve this. Perhaps a healthy lifestyle itself is a luxury requiring the triple support of time, money, and willpower."
192,"你查询着各种健康信息，试图在信息的海洋中找到救赎的答案。每一篇文章都在告诉你不同的真理，每一个专家都有自己的理论。你开始怀疑，在这个信息爆炸的时代，我们是更接近真相了，还是离真相更远了？也许最好的健康建议就是：少看健康建议，多听身体的声音。","You search through various health information, trying to find salvation in the ocean of data. Every article tells you different truths, every expert has their own theory. You begin to wonder: in this era of information explosion, are we closer to truth or further from it? Perhaps the best health advice is: read less health advice, listen more to your body's voice."
193,"发薪日到了，银行账户里的数字增加了，但你的心情却没有相应的提升。这些钱就像是对你时间和精力的一种补偿，但你知道，真正失去的东西是无法用金钱衡量的。你看着工资条上的各项扣除，每一项都在提醒你，你是这个庞大系统中的一个纳税单位。金钱的到来带来的不是自由，而是下一个月继续工作的义务。","Payday arrives, the numbers in your bank account increase, but your mood doesn't lift correspondingly. This money is like compensation for your time and energy, but you know what's truly lost cannot be measured in money. You look at the deductions on your pay slip, each one reminding you that you're a taxpaying unit in this vast system. Money's arrival brings not freedom, but the obligation to continue working next month."
194,"房租到期了，你按时支付了这笔巨额费用。这不仅仅是对居住空间的租赁，更像是对城市生活权利的购买。每个月的房租都在提醒你，在这个城市里，你只是一个临时的居住者，而不是真正的主人。你开始计算，要工作多少天才能支付这个月的房租，这种计算让你意识到时间是如何被货币化的。","Rent is due, and you pay this enormous sum on time. This isn't just renting living space, but more like purchasing the right to city life. Each month's rent reminds you that in this city, you're just a temporary resident, not a true owner. You begin calculating how many days you must work to pay this month's rent, this calculation making you realize how time becomes monetized."
195,"同事1主动承担了部分工作任务，这种合作让你感到一丝温暖。在这个竞争激烈的环境中，互助显得格外珍贵。你们就像两个在暴风雨中相互扶持的旅人，虽然知道这种合作可能只是暂时的，但至少在这一刻，你们不是孤军奋战。这种职场友谊建立在共同的疲惫和理解之上。","Colleague 1 proactively takes on part of the work tasks, this cooperation bringing you a trace of warmth. In this competitive environment, mutual aid seems especially precious. You're like two travelers supporting each other in a storm, knowing this cooperation might be temporary, but at least in this moment, you're not fighting alone. This workplace friendship is built on shared exhaustion and understanding."
196,"你将任务分派给同事1，这种权力的行使让你体验到管理的复杂性。你需要在效率和人情之间找到平衡，在权威和友谊之间寻找边界。每一次任务分配都是一种微妙的权力游戏，你开始理解为什么管理者总是显得疲惫——他们不仅要管理工作，更要管理人心。","You assign tasks to Colleague 1, this exercise of power letting you experience management's complexity. You need to find balance between efficiency and human feelings, seek boundaries between authority and friendship. Each task assignment is a subtle power game; you begin understanding why managers always seem exhausted—they must manage not just work, but human hearts."
197,"你慎重地将重要任务托付给同事1，这种信任建立在对彼此绝望程度的精确评估之上。你知道他会认真完成，不是因为责任感，而是因为在这个系统中，每个人都在拼命证明自己的价值。这种托付就像是在沙滩上建造城堡——你们都知道潮水会来，但还是要假装这很重要。","You carefully entrust important tasks to Colleague 1, this trust built on precise assessment of each other's level of despair. You know they'll complete it seriously, not from responsibility, but because in this system, everyone desperately tries to prove their worth. This entrustment is like building castles on the beach—you both know the tide will come, but still pretend it matters."
198,"同事2接手了你的部分工作，这种默契的配合让你感到一丝安慰。在这个每个人都在为自己奋斗的环境中，偶尔的互助显得格外珍贵。你们就像两个在暴风雨中相互取暖的旅人，虽然知道这只是暂时的，但至少此刻不那么孤独。这种职场友谊建立在共同的疲惫之上，比任何理想主义的情感都要真实。","Colleague 2 takes over part of your work, this tacit cooperation bringing you a trace of comfort. In this environment where everyone fights for themselves, occasional mutual aid seems especially precious. You're like two travelers warming each other in a storm, knowing it's only temporary, but at least not so lonely right now. This workplace friendship is built on shared exhaustion, more real than any idealistic emotion."
199,"你安排同事2处理一些任务，这种委派让你体验到了管理的微妙平衡。你需要在不显得专横的情况下行使权威，在不伤害关系的前提下推进工作。这就像是在钢丝上跳舞——一边要保持平衡，一边还要假装这很轻松。你开始理解为什么很多管理者看起来都很疲惫，因为他们每天都在进行这种精神上的杂技表演。","You arrange for Colleague 2 to handle some tasks, this delegation letting you experience management's delicate balance. You need to exercise authority without appearing tyrannical, advance work without damaging relationships. It's like dancing on a tightrope—maintaining balance while pretending it's effortless. You begin to understand why many managers look exhausted, because they perform this mental acrobatics daily."
200,"你将关键任务托付给同事2，这种信任的建立需要对人性的深刻理解。你知道在这个体系中，每个人都有自己的算盘，但有时候这些算盘会神奇地重合。这种托付不是基于友谊，而是基于对彼此利益的精确计算。你们就像两个在同一条船上的人，虽然各有心思，但都不希望船沉。","You entrust key tasks to Colleague 2, this trust requiring deep understanding of human nature. You know in this system, everyone has their own calculations, but sometimes these calculations magically align. This entrustment isn't based on friendship, but precise calculation of mutual interests. You're like two people on the same boat, each with their own thoughts, but neither wanting the boat to sink."
