text_id,text_content,text_content_en
31,"你和同事1开始闲聊，这是办公室生活中最珍贵的时刻——真实的人类交流。在这个被效率绑架的世界里，闲聊是最后的避难所，是灵魂喘息的片刻。你们聊天气、聊周末、聊任何与工作无关的事，就像两个溺水者互相拯救。","You start chatting with Colleague 1—the most precious moment in office life: authentic human connection. In this world hijacked by efficiency, small talk is the last sanctuary, a moment for souls to breathe. You discuss weather, weekends, anything unrelated to work, like two drowning people saving each other."
32,"你和同事1交换着公司内部的秘闻，这是现代职场的地下经济——信息的黑市交易。每一个八卦都是权力的碎片，每一条小道消息都可能改变游戏规则。在这个信息不对称的世界里，知道别人不知道的事情就是一种特权。","You exchange company gossip with Colleague 1—the underground economy of modern workplace: black market information trading. Every piece of gossip is a fragment of power, every rumor could change the game rules. In this world of information asymmetry, knowing what others don't is a privilege."
33,"你向同事1请教项目问题，这是一种微妙的权力转移。在知识经济时代，提问就是承认无知，而回答就是展示权威。你们之间进行着智慧的交换，就像古代的炼金术师交换秘方一样神秘而珍贵。","You ask Colleague 1 about project issues—a subtle power transfer. In the knowledge economy era, asking questions admits ignorance, while answering demonstrates authority. You exchange wisdom like ancient alchemists trading secret formulas, mysterious and precious."
34,"绩效沟通时，你和同事1坐在一起解构着成功的密码。这不是简单的工作讨论，而是一种现代版的哲学对话——关于价值、意义和存在的本质。每一个KPI背后都隐藏着一个关于人性的故事。","During performance communication, you and Colleague 1 sit together deconstructing the code of success. This isn't simple work discussion, but a modern philosophical dialogue—about value, meaning, and the essence of existence. Behind every KPI hides a story about human nature."
35,"你向同事1请教技术问题，这是程序员世界的朝圣之旅。每一行代码都承载着创造者的思想，每一个算法都是对现实的抽象。在这个数字化的时代，技术交流就是灵魂的对话。","You ask Colleague 1 technical questions—a pilgrimage in the programmer's world. Every line of code carries its creator's thoughts, every algorithm is an abstraction of reality. In this digital age, technical exchange is dialogue between souls."
36,"你和同事1进行技术交流，这是现代工程师的圣餐仪式。你们分享着代码的奥秘，就像古代巫师传承法术一样庄严。在这个被算法统治的世界里，技术就是新的宗教，而你们就是它的传教士。","You engage in technical exchange with Colleague 1—the communion ritual of modern engineers. You share the mysteries of code as solemnly as ancient wizards passing down spells. In this world ruled by algorithms, technology is the new religion, and you are its missionaries."
37,"你开始向同事1提供技术指导，这是知识的施舍——一种高贵的慈善行为。在信息时代，分享知识就是分享力量。你的每一句指导都像是在黑暗中点亮的火炬，照亮别人前进的道路。","You begin providing technical guidance to Colleague 1—charity of knowledge, a noble act of philanthropy. In the information age, sharing knowledge is sharing power. Each piece of guidance you offer is like lighting a torch in darkness, illuminating others' path forward."
38,"私下宴请同事1，这是职场友谊的加冕仪式。在酒精的催化下，工作关系升华为人际关系。餐桌是最原始的社交场所，在这里，等级被美食溶解，距离被酒精拉近。你们不再是同事，而是两个在都市丛林中相伴的灵魂。","Private dinner with Colleague 1—the coronation of workplace friendship. Under alcohol's catalysis, work relationships sublimate into human connections. The dining table is the most primitive social venue, where hierarchy dissolves in delicious food and distance closes with alcohol. You're no longer colleagues, but two souls companioned in the urban jungle."
39,"你和同事2开始日常闲聊，这是办公室生态系统中的润滑剂。每一次看似无意义的对话都在维系着人与人之间的纽带，就像雨水滋润着干涸的土地。在这个被数字化的世界里，闲聊是最后的人性堡垒。","You start casual chat with Colleague 2—the lubricant in the office ecosystem. Every seemingly meaningless conversation maintains bonds between people, like rain nourishing parched earth. In this digitized world, small talk is humanity's last fortress."
40,"你和同事2交换公司秘闻，这是现代企业中的地下通讯网络。信息在你们之间流动，就像血液在血管中循环。每一个秘密都是权力的货币，每一次分享都是信任的投资。在这个透明化的时代，秘密变得更加珍贵。","You exchange company secrets with Colleague 2—the underground communication network in modern enterprises. Information flows between you like blood circulating through vessels. Every secret is currency of power, every sharing an investment in trust. In this age of transparency, secrets become more precious."
